Boss,Character,Profile,Floor,Seed,Result,Virtual seconds,Player HP %,Abilities,Normal damage %,Heavy damage %,DoT damage %,RoomTick damage %
"Страж","sasha",rich,1,3,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,4,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,5,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,6,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,7,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,8,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,9,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,10,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,11,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,12,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,13,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,14,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,15,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,16,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,17,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,18,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,19,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,20,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,21,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,22,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,23,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,24,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,25,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,26,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,27,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,28,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,29,Victory,1.24,99.09,"",0.00,0.00,0.00,0.00
"Страж","sasha",rich,1,30,Victory,2.48,98.17,"",0.00,0.00,0.00,0.00
"Страж","jennifer",poor,2,1,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,2,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,3,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,4,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,5,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,6,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,7,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,8,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,9,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,10,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,11,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,12,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,13,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,14,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,15,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,16,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,17,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,18,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,19,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,20,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,21,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,22,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,23,Defeat,11.68,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,24,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,25,Defeat,13.34,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,26,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,27,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,28,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,29,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",poor,2,30,Defeat,12.52,0.00,"Страж поднимает щит:1; Тяжёлый замах:1",92.50,7.50,0.00,0.00
"Страж","jennifer",mid,2,1,Victory,12.06,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,2,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,3,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,4,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,5,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,6,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,7,Victory,12.06,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,8,Victory,12.06,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,9,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,10,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,11,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,12,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,13,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,14,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,15,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,16,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,17,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,18,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,19,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,20,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,21,Victory,11.96,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,22,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,23,Victory,12.06,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,24,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,25,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,26,Victory,12.06,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,27,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,28,Victory,11.96,100.00,"Сокрушительный замах:1; Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,29,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",mid,2,30,Victory,12.06,100.00,"Страж поднимает щит:2",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,1,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,2,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,3,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,4,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,5,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,6,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,7,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,8,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,9,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,10,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,11,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,12,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,13,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,14,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,15,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,16,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,17,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,18,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,19,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,20,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,21,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,22,Victory,1.82,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,23,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,24,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,25,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,26,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,27,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,28,Victory,0.02,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,29,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","jennifer",rich,2,30,Victory,1.36,100.00,"",0.00,0.00,0.00,0.00
"Страж","violet",poor,2,1,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,2,Defeat,6.68,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,3,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,4,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,5,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,6,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,7,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,8,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,9,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,10,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,11,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,12,Defeat,5.84,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,13,Defeat,5.84,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,14,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,15,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,16,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,17,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,18,Defeat,5.84,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,19,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,20,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,21,Defeat,5.84,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,22,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,23,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,24,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,25,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,26,Defeat,4.18,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,27,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,28,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,29,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",poor,2,30,Defeat,5.02,0.00,"Страж поднимает щит:1",100.00,0.00,0.00,0.00
"Страж","violet",mid,2,1,Victory,17.26,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,2,Victory,16.42,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,3,Victory,18.10,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,4,Victory,16.84,96.67,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",100.00,0.00,0.00,0.00
"Страж","violet",mid,2,5,Victory,17.26,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,6,Victory,17.68,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,7,Victory,17.68,96.67,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",100.00,0.00,0.00,0.00
"Страж","violet",mid,2,8,Victory,17.68,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,9,Victory,16.84,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,10,Victory,17.26,96.67,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",100.00,0.00,0.00,0.00
"Страж","violet",mid,2,11,Victory,16.84,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,12,Victory,16.42,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,13,Victory,17.26,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
"Страж","violet",mid,2,14,Victory,17.26,83.33,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",100.00,0.00,0.00,0.00
"Страж","violet",mid,2,15,Victory,16.42,100.00,"Сокрушительный замах:1; Страж поднимает щит:2; Тяжёлый замах:1",0.00,0.00,0.00,0.00
